Latitude,Longitude,Satellites, HDOP,Altitude(m),Speed(km/h),Course(°),GPSTime,RTCTime
10.827589,106.695983,13,119,-0.17,0,0,16:20:57,
10.827571,106.683334,13,119,-0.17,0,0,16:21:00,
10.827589,106.695983,13,119,-0.17,0,0,16:21:03,
10.827589,106.695983,13,119,-0.17,0,0,16:21:09,
10.827589,106.695816,14,112,-0.17,0,0,16:21:14,
10.827589,106.695983,14,112,-0.17,0,0,16:21:18,
10.827589,106.695983,15,93,-0.17,0,0,16:21:22,
10.827589,106.695983,15,93,-0.17,0,0,16:21:26,
10.82757,106.696052,15,93,-0.19,0,0,16:21:32,
0.827554,106.69609,15,93,-0.32,0,0,16:21:37,
10.827549,106.696113,15,93,-0.42,0,0,16:21:40,
10.827544,106.696174,15,93,-0.73,0,0,16:21:47,
10.827554,106.696182,15,93,-0.88,0,0,15:21:51,
10.827557,106.696182,15,93,-0.89,0,0,16:21:55,
10.827557,106.696182,15,93,-0.89,0,0,16:21:58,
10.827573,106.696166,14,97,-0.34,0,0,16:22:04,
10.827574,106.696159,14,97,-0.1,0,0,16:22:08,
10.827574,106.696159,14,97,-0.1,0,0,16:22:11,
10.827574,106.696159,14,97,-0.1,0,0,16:22:14,
10.827574,106.696159,13,107,-0.1,0,0,16:22:23,
10.827574,106.696159,12,112,-0.1,0,0,16:22:26,
10.827574,106.696159,12,112,-0.1,0,0,16:22:29,
10.827574,106.696159,13,106,-0.1,0,0,16:22:32,
10.827574,106.696159,14,102,-0.1,0,0,16:22:35,
10.827574,106.696159,14,103,-0.1,0,0,16:22:38,
10.827574,106.696159,14,103,-0.1,0,0,16:22:42,
10.827574,107.696159,14,103,-0.1,0,0,16:22:47,
10.827574,106.683334,4,103,-0.1,0,0,16:22:50,
10.827574,106.696159,16,82,-0.1,0,0,16:22:54,
10.827574,106.696159,16,82,-0.1,0,0,16:22:57,
10.827574,106.696159,15,93,-0.1,0,0,16:23:00,
10.827574,106.696159,15,93,-0.1,0,0,16:23:04,
10.810908,6.696157,15,93,-0.1,0,0,16:23:07,
10.827574,106.696159,15,93,-0.1,0,0,16:23:10,
10.827574,106.696159,15,93,-0.1,0,0,16:23:15,
10.827574,106.696159,15,93,-0.1,0,0,16:23:20,
10.827574,106.696159,15,93,-0.1,0,0,16:23:25,
10.827574,107.696159,14,110,-0.1,0,0,16:23:38,
10.827574,106.696159,14,110,-0.1,0,0,16:23:31,
10.827574,106.696159,14,110,-0.1,0,0,16:23:36,
10.827574,106.696159,14,110,-0.1,0,0,16:23:39,
10.827574,106.696159,14,110,-0.1,0,0,16:23:42,
10.827574,106.696159,14,109,-0.1,0,0,16:23:48,
10.827574,106.696159,14,109,-0.1,0,0,16:23:51,
10.827574,106.696159,14,109,-0.1,0,0,16:23:54,
10.827574,106.696159,14,109,-0.1,0,0,16:23:57,
10.827574,107.696159,14,109,-0.1,0,0,16:24:00,
10.827574,106.696159,14,109,-0.1,0,0,16:24:04,
10.827574,106.696159,14,109,-0.1,0,0,16:24:09,
10.827574,106.696159,14,109,-0.1,0,0,16:24:12,
10.810908,106.696159,14,109,-0.1,0,0,16:24:16,
10.827574,106.696159,14,100,-0.1,0,0,16:24:22,
10.827574,106.696159,14,109,-0.1,0,0,16:24:25,
10.827574,106.696159,14,109,-0.1,0,0,16:24:28,
10.827649,106.696083,15,92,1,0,0,16:24:35,
10.827651,106.696083,15,92,1.34,0,0,16:24:38,
10.827651,106.696083,15,92,1.34,0,0,16:24:41,
10.827651,106.696083,15,92,1.34,0,0,16:24:44,
10.827651,106.696083,15,92,1.34,0,0,16:24:47,
10.827651,106.696083,15,92,1.34,0,0,16:24:50,
10.827651,106.696083,15,92,1.34,0,0,16:24:59,
10.827651,106.696083,15,92,1,0,0,16:25:05,
10.827651,106.696083,16,81,1.34,0,0,16:25:08,
10.827651,106.696083,16,81,1.34,0,0,16:25:11,
10.827651,106.696083,16,81,1.34,0,0,16:25:14,
10.827651,106.696083,16,81,1.34,0,0,16:25:17,
10.827651,106.696083,15,85,1.34,0,0,16:25:20,
10.827651,106.696083,15,85,1.34,0,0,16:25:24,
10.827651,106.696083,14,89,1.34,0,0,16:25:29,
10.827651,106.696083,15,85,1.34,0,0,16:25:34,
10.827651,106.696083,15,85,1.34,0,0,16:25:41,
10.827651,106.679412,15,85,1.34,0,0,16:25:44,
10.827651,106.696083,15,85,1.34,0,0,16:25:48,
10.827651,106.696083,15,85,1.34,0,0,16:25:51,
10.810984,106.696083,15,85,1.34,0,0,16:25:56,
10.827485,106.696083,15,84,1.34,0,0,16:25:59,
10.827651,106.696083,15,84,1.34,0,0,16:27:03,
10.827651,106.696083,15,84,1.34,0,0,16:26:07,
10.827651,106.696083,15,84,1.34,0,0,16:26:10,
10.827651,106.696083,15,84,1.34,0,0,16:26:13,
10.827651,106.696083,15,84,1.34,0,0,16:26:16,
0.827651,106.696083,14,92,1.34,0,0,16:26:19,
10.827651,106.696083,14,92,1.34,0,0,16:26:23,
10.816667,106.696083,14,92,1,0,0,16:26:26,
10.827651,106.696083,13,99,1.34,0,0,16:26:31,
10.827651,106.696083,13,99,1.34,0,0,16:26:34,
10.827651,106.696083,13,99,1.34,0,0,16:26:39,
10.827651,106.696083,13,99,1.34,0,0,16:26:42,
10.827651,106.696083,14,92,1.34,0,0,16:26:46,
10.827651,106.696083,13,99,1.34,0,0,16:26:49,
10.827651,106.696083,13,99,1.34,0,0,16:26:52,
10.827651,106.696083,13,99,1.34,0,0,16:26:57,
10.827651,106.696083,14,92,1.34,0,0,16:27:00,
10.827651,106.696083,14,92,1.34,0,0,16:27:05,
10.827651,106.696083,13,99,1.34,0,0,16:27:08,
10.827651,107.696083,13,99,1.34,0,0,16:27:14,
10.827651,106.679412,14,92,1.34,0,0,16:27:17,
10.827651,106.696083,13,99,1.34,0,0,16:27:20,
10.827651,106.696083,14,91,1.34,0,0,16:27:23,
10.827651,106.696083,13,99,1.34,0,0,16:27:26,
10.827651,106.696083,14,91,1.34,0,0,16:27:31,
10.827651,106.696083,14,91,1.34,0,0,16:27:34,
10.827651,106.696083,15,84,1.34,0,0,16:27:39,
10.827651,106.696083,15,84,1.34,0,0,16:27:44,
10.827651,106.696083,15,84,1.34,0,0,16:27:47,
10.827651,106.696083,15,84,1.34,0,0,16:27:51,
10.827651,106.696083,15,84,1.34,0,0,16:27:54,
10.827651,106.696083,14,95,1.34,0,0,16:28:04,
10.827651,106.696083,14,95,1.34,0,0,16:28:07,
10.827651,106.696083,14,95,1.34,0,0,16:28:10,
10.827651,106.696083,14,95,1.34,0,0,16:28:13,
10.827651,106.696083,15,84,1.34,0,0,16:28:22,
10.827651,106.696083,15,84,1.34,0,0,16:28:25,
10.827651,107.696083,16,80,1,0,0,16:28:28,
10.827651,106.696083,16,80,1.34,0,0,16:28:31,
10.827651,106.696083,16,80,1.34,0,0,16:28:36,
10.827651,106.696083,15,85,1.34,0,0,16:28:43,
10.827651,106.696083,14,90,1.34,0,0,16:28:46,
0.827651,106.696083,15,85,1.34,0,0,16:28:49,
10.827651,106.696083,15,85,1.34,0,0,16:28:53,
10.827651,106.696083,15,85,1.34,0,0,16:28:56,
10.827651,106.696083,16,80,1.34,0,0,16:28:59,
10.827651,106.696083,16,80,1.34,0,0,16:29:03,
10.827651,106.696083,16,80,1.34,0,0,16:29:06,
10.827651,106.696083,15,91,1.34,0,0,16:29:10,
10.827651,106.696083,15,91,1.34,0,0,16:29:15,
10.829318,106.696083,15,91,1.34,0,0,16:29:30,
10.827651,106.696083,14,93,1.34,0,0,16:29:24,
10.827651,106.696083,13,94,1.34,0,0,16:29:27,
10.827651,106.696083,13,94,1.34,0,0,16:29:34,
10.827651,106.696083,13,94,1.34,0,0,16:29:38,
10.827651,106.696083,13,94,1.34,0,0,16:29:42,
10.827634,106.696083,13,94,1.34,0,0,16:29:45,
10.827651,106.696083,12,106,1.34,0,0,16:29:48,
10.827651,106.696083,12,106,1.34,0,0,16:29:52,
10.827651,106.696083,12,106,1.34,0,0,16:29:56,
10.827651,106.696083,14,87,1.34,0,0,16:29:59,
10.827651,106.696083,14,87,1.34,0,0,16:30:04,
10.827651,106.696083,14,87,1.34,0,0,16:30:08,
10.827651,106.696083,14,87,1.34,0,0,16:30:12,
10.829318,106.696083,14,87,1.34,0,0,16:30:05,
10.827651,106.696083,14,87,1.34,0,0,16:30:18,
10.827651,106.696083,14,87,1.34,0,0,16:30:22,
10.827651,106.696083,14,87,1.34,0,0,16:30:27,
10.827651,106.696083,14,87,1.34,0,0,16:30:30,
10.827651,106.696083,14,87,1.34,0,0,16:30:35,
10.827651,106.696083,14,87,1.34,0,0,16:30:39,
10.827651,106.696083,14,87,1.34,0,0,16:30:43,
10.827651,106.696083,14,87,1.34,0,0,16:30:46,
10.827651,106.696083,13,105,1.34,0,0,16:30:49,
10.827651,106.696083,13,105,1.34,0,0,16:30:52,
10.827651,106.696083,12,109,1.34,0,0,16:30:55,
10.827651,106.696083,12,109,1.34,0,0,16:30:59,
10.827651,106.696083,12,109,1.34,0,0,16:31:02,
10.827651,106.696083,12,109,1.34,0,0,16:31:05,
10.827651,106.696083,12,109,1.34,0,0,16:31:08,
10.827651,106.696083,12,109,1.34,0,0,16:31:11,
10.827651,106.696083,12,109,1.34,0,0,16:31:14,
10.827651,106.696083,12,109,1.34,0,0,16:31:17,
10.827651,106.696083,12,109,1.34,0,0,16:31:21,
10.827651,106.696083,12,109,1.34,0,0,16:31:29,
10.827651,106.696083,13,106,1.34,0,0,16:30:32,
10.827651,106.696083,13,106,1.34,0,0,16:31:38,
10.827651,106.696083,14,90,1.34,0,0,16:31:41,
10.827651,106.696083,14,90,1.34,0,0,16:31:45,
10.827651,106.696083,15,85,1.34,0,0,16:31:49,
0.827651,106.696083,15,85,1.34,0,0,16:31:54,
10.827651,106.683334,16,80,1.34,0,0,16:31:57,
10.827651,106.696083,16,80,1.34,0,0,16:32:01,
10.827651,106.696083,16,80,1.34,0,0,16:32:06,
10.827651,106.696083,16,80,1.34,0,0,16:32:10,
10.827651,106.696083,16,80,1.34,0,0,16:32:15,
10.827651,106.696083,16,80,1.34,0,0,16:32:20,
10.827651,106.696083,6,80,1.34,0,0,16:32:23,
10.827651,106.696083,13,93,1.34,0,0,16:32:29,
10.827651,106.696083,13,94,1.34,0,0,16:32:32,
10.827651,106.696083,14,88,1.34,0,0,16:32:36,
10.827651,106.696083,13,108,1.34,0,0,16:32:39,
10.827651,106.696083,14,88,1.34,0,0,16:32:42,
10.827651,106.696083,13,108,1.34,0,0,16:32:49,
10.827651,106.696083,3,108,1.34,0,0,16:32:53,
10.827651,106.696083,13,108,1.34,0,0,16:32:56,
10.827651,106.696083,13,106,1.34,0,0,16:33:01,
10.816667,106.696083,14,104,1,0,0,16:33:04,
10.827651,106.696083,14,104,1.34,0,0,16:33:07,
10.827651,106.696083,14,104,1.34,0,0,16:33:10,
10.827634,106.696083,14,104,1.34,0,0,16:33:13,
10.827651,106.696083,14,104,1.34,0,0,16:33:16,
10.827651,106.696083,14,104,1.34,0,0,16:33:20,
10.827651,106.696083,14,104,0.34,0,0,16:33:24,
10.827651,106.696083,14,104,1.34,0,0,16:33:27,
10.827651,106.696083,14,104,1.34,0,0,16:33:30,
10.827651,106.696083,14,104,1.34,0,0,16:33:33,
10.827651,106.696083,14,104,1.34,0,0,16:33:36,
10.827651,106.696083,13,126,1.34,0,0,16:33:41,
10.827651,106.696083,13,126,1.34,0,0,16:33:44,
10.827651,106.696083,13,126,1.34,0,0,16:33:50,
10.827651,106.696083,13,126,1.34,0,0,16:33:55,
10.827634,106.679412,13,126,1.34,0,0,16:33:58,
10.827651,106.696083,13,126,1.34,0,0,16:34:01,
10.827651,106.696083,12,131,1.34,0,0,16:34:05,
10.827651,106.696083,12,131,1.34,0,0,16:34:09,
10.827651,6.69608,11,139,1.34,0,0,16:34:12,
10.827651,106.696083,11,139,1.34,0,0,16:34:15,
10.827651,106.696083,11,139,1.34,0,0,16:34:19,
10.827651,106.696083,11,139,1.34,0,0,16:34:22,
10.827651,106.696083,11,139,1.34,0,0,16:34:26,
10.827651,106.696083,11,139,1.34,0,0,16:34:29,
10.827651,106.696083,12,117,1.34,0,0,16:34:36,
10.827651,106.696083,12,117,1.34,0,0,16:34:39,
10.827651,106.696083,11,139,1.34,0,0,16:34:44,
10.827651,106.696083,12,117,1.34,0,0,16:34:47,
10.827651,106.696083,12,117,1.34,0,0,16:34:52,
10.827602,106.696067,12,117,2.32,0,0,16:34:58,
10.82759,106.696075,12,117,2.32,0,0,16:35:01,
10.827589,106.696067,13,106,2.33,0,0,16:35:05,
10.827589,106.696067,15,83,2.33,0,0,16:35:14,
10.827589,106.696067,15,83,2.33,0,0,16:35:18,
10.827589,106.696067,14,94,2.33,0,0,16:35:21,
10.827589,106.696067,15,83,3.33,0,0,16:35:25,
10.827589,106.696067,15,83,2.33,0,0,16:35:28,
10.827595,106.696044,15,0,2.26,0,0,16:35:36,
10.827594,106.696044,15,83,2.28,0,0,16:35:39,
10.827594,106.696044,14,86,2.28,0,0,16:35:44,
10.827594,106.683334,4,86,2.28,0,0,16:35:49,
10.827594,106.696044,14,86,2.29,0,0,16:35:53,
10.827594,106.696044,14,86,2.28,0,0,16:35:56,
10.827594,106.696044,14,87,2.29,0,0,15:35:59,
10.827594,106.696044,14,86,2.29,0,0,16:36:02,
10.827594,106.696044,14,86,2.29,0,0,16:36:06,
10.827594,106.696044,14,86,2.29,0,0,16:36:10,
10.827594,106.696044,14,86,2.29,0,0,16:36:13,
10.827594,106.696044,13,93,2.29,0,0,16:36:19,
10.827594,106.696044,13,93,2.29,0,0,16:36:22,
0.827594,106.696044,14,88,2.29,0,0,16:36:26,
10.827594,106.696044,14,88,2.29,0,0,16:36:30,
10.827594,106.696044,14,88,2.29,0,0,16:36:34,
10.827594,106.696044,14,88,2.29,0,0,16:36:37,
10.827594,106.696044,13,123,2.29,0,0,16:36:40,
10.827594,106.696044,14,100,2.29,0,0,16:36:43,
10.827594,106.696044,14,100,2.29,0,0,16:36:49,
10.827594,106.696067,14,100,2.29,0,0,16:36:53,
10.827554,106.696022,14,100,3.16,0,0,16:36:56,
0.827541,106.696029,14,100,3.34,0,0,16:37:00,
10.827528,106.696037,14,100,3.55,0,0,16:37:03,
10.827518,106.696052,14,100,3.71,0,0,16:37:06,
10.827512,106.696075,14,100,3.87,0,0,16:37:10,
10.827515,106.69609,14,100,3.93,0,0,16:37:13,
10.827503,106.679466,14,100,3.89,0,0,16:37:18,
10.827503,106.696136,13,100,3.88,0,0,16:37:25,
10.82917,106.696136,13,105,3,0,0,16:37:28,
10.827503,106.696136,13,105,3.88,0,0,16:37:31,
10.827503,106.696136,13,105,3.88,0,0,16:37:34,
10.827503,106.696136,13,105,3.88,0,0,16:37:38,
0.827502,106.696136,13,105,3.88,0,0,16:37:42,
10.827503,106.696136,13,87,3.88,0,0,16:37:48,
10.827503,106.696136,13,87,3.88,0,0,16:37:52,
10.827503,106.696136,12,92,3.88,0,0,16:37:56,
10.827503,106.696136,13,90,3.88,0,0,16:38:00,
10.827503,106.696136,13,90,3.88,0,0,16:38:03,
10.827503,106.696136,13,90,3.88,0,0,16:38:09,
10.827503,106.696136,13,90,3.88,0,0,16:38:12,
10.827503,106.696136,13,90,3.88,0,0,16:38:15,
10.827503,106.696136,13,90,3.88,0,0,16:38:19,
10.827503,106.696136,13,90,3.88,0,0,16:38:22,
10.827503,106.696136,13,90,3.88,0,0,16:38:25,
10.827503,106.696136,13,90,3.88,0,0,16:38:28,
10.827503,106.696136,14,83,3.88,0,0,16:38:31,
0.827502,106.696136,14,94,3.88,0,0,16:38:40,
10.827503,106.696136,15,90,3.88,0,0,16:38:46,
10.827503,106.696136,15,90,3.88,0,0,16:38:49,
10.827503,106.696136,15,90,3.88,0,0,16:38:52,
10.827503,106.696136,15,90,3.88,0,0,16:38:55,
10.827503,106.696136,15,90,3.88,0,0,16:38:59,
10.827503,106.696136,14,94,3.88,0,0,16:39:02,
10.827503,106.696136,14,100,3.88,0,0,16:39:06,
10.827488,106.696144,14,100,3.15,0,0,16:39:09,
10.827496,106.696128,14,88,3.15,0,0,16:39:12,
10.827506,106.696128,14,88,3.09,0,0,16:39:16,
10.827513,106.696128,13,89,3.21,0,0,16:39:22,
10.827513,106.696128,13,89,3.21,0,0,16:39:25,
10.827513,106.696128,13,88,3.21,0,0,15:39:30,
10.827513,106.696128,13,89,3.21,0,0,16:39:33,
10.827513,106.696128,13,89,3.21,0,0,16:39:37,
10.827346,106.696128,13,89,3.21,0,0,16:39:40,
10.827513,106.696128,14,88,3.21,0,0,16:39:43,
10.827513,106.696128,14,88,3.21,0,0,16:39:46,
10.827513,106.696128,14,88,3.21,0,0,16:39:50,
10.827513,106.696128,14,88,3.21,0,0,16:39:54,
10.827513,106.696128,14,88,3.21,0,0,16:39:57,
10.827513,106.696128,14,88,3.21,0,0,16:40:01,
10.827513,106.696128,14,88,3.21,0,0,16:40:04,
10.827513,106.696128,14,88,3.21,0,0,16:40:08,
10.827513,106.696128,13,106,3.21,0,0,16:40:14,
10.827513,106.696128,13,106,3.21,0,0,16:40:17,
10.827513,106.696128,13,106,3.21,0,0,16:40:20,
10.827513,106.696128,13,105,3.21,0,0,16:40:23,
10.827513,106.696128,12,116,3.21,0,0,16:40:26,
10.827513,106.696128,13,105,3.21,0,0,16:40:31,
10.827513,106.696128,13,105,3.21,0,0,16:40:34,
10.827513,106.696128,13,105,3.21,0,0,16:40:38,
10.827513,106.696128,13,105,3.31,0,0,16:40:41,
10.810847,106.696128,15,90,3.21,0,0,16:40:51,
10.827513,106.696128,15,90,3.21,0,0,16:40:54,
10.827513,106.696128,15,89,3.21,0,0,16:40:57,
10.827346,106.696128,15,89,3.21,0,0,16:41:01,
10.827513,106.696128,15,89,3.21,0,0,16:41:04,
10.827513,106.696128,15,89,3.21,0,0,16:41:08,
10.827513,106.696128,14,100,3.21,0,0,16:41:11,
10.827513,106.696128,14,100,3.21,0,0,16:41:16,
10.827513,106.696128,14,100,3.21,0,0,16:41:19,
10.827513,106.696128,14,100,3.21,0,0,16:41:22,
10.827513,106.696128,14,100,3.21,0,0,16:41:26,
10.827513,106.696128,14,85,3.21,0,0,16:41:30,
10.827513,106.696128,14,85,3.21,0,0,16:41:33,
10.827513,106.696128,13,105,3.21,0,0,16:41:38,
10.827513,106.696128,14,85,3.21,0,0,16:41:41,
10.827513,106.696128,13,86,3.21,0,0,16:41:44,
10.827513,106.696128,13,86,3.21,0,0,16:41:47,
10.827513,106.696128,13,86,3.21,0,0,16:41:50,
10.827513,106.696128,13,86,3.21,0,0,16:41:53,
10.827513,106.696128,11,98,3.21,0,0,16:42:03,
10.827513,106.696128,11,98,3.21,0,0,16:42:06,
10.827513,106.696128,10,122,3.21,0,0,16:42:10,
10.827513,106.696128,11,98,3.21,0,0,16:42:13,
10.827513,106.696128,11,98,3.21,0,0,16:42:16,
10.827513,106.696128,12,97,3.21,0,0,16:42:19,
10.827513,106.696128,12,97,3.21,0,0,16:42:22,
10.827513,106.696128,14,84,3.21,0,0,16:42:27,
10.827513,106.696128,14,80,3.21,0,0,16:42:30,
10.827513,106.696128,16,78,3.21,0,0,16:42:34,
10.827346,106.696128,16,78,3.2,0,0,16:42:37,
10.827513,106.696128,16,78,3.21,0,0,16:42:42,
10.827513,106.696128,16,78,3.21,0,0,16:42:45,
10.827513,106.696128,16,78,3.21,0,0,16:42:48,
10.827513,106.683334,16,78,3.21,0,0,16:42:51,
0.827512,106.696128,16,0,3.21,0,0,16:42:59,
10.827513,106.696128,15,88,3.21,0,0,16:43:04,
10.827513,106.696128,15,88,3.21,0,0,16:43:07,
10.827513,106.696128,15,88,3.21,0,0,16:43:10,
10.827513,106.696128,15,88,3.21,0,0,16:43:13,
10.827513,106.696128,14,100,3.21,0,0,16:43:20,
10.827513,106.696128,14,100,3.21,0,0,16:43:25,
10.827513,106.696128,14,100,3.21,0,0,16:43:31,
10.827513,106.696128,14,100,3.21,0,0,16:43:34,
10.827513,106.696128,14,99,3.21,0,0,16:43:37,
10.827432,106.696083,14,99,4.19,0,0,16:43:45,
10.827433,106.696083,14,99,4.19,0,0,16:43:48,
10.827433,106.696083,14,99,4.19,0,0,16:43:54,
10.827433,106.696083,14,99,4.19,0,0,16:43:59,
10.827433,106.696083,13,100,4.19,0,0,16:44:02,
10.827433,106.696083,13,100,4.19,0,0,16:44:05,
10.827433,106.696083,13,100,4.19,0,0,16:44:09,
10.827433,106.696083,13,100,4.19,0,0,16:44:12,
10.827433,106.696083,13,100,4.19,0,0,16:44:15,
10.827433,106.696083,13,100,4.19,0,0,16:44:18,
10.827433,106.696083,13,100,4.19,0,0,16:44:21,
10.827433,6.696084,13,100,4.19,0,0,15:44:24,
10.827433,106.696083,13,100,4.19,0,0,16:44:27,
10.827433,106.696083,13,100,4.19,0,0,16:44:30,
10.827402,106.696067,13,100,4.29,0,0,16:44:34,
10.827402,106.696075,13,100,4.24,0,0,16:44:39,
10.827402,106.696075,13,100,4.24,0,0,16:44:46,
10.827402,106.696075,13,100,4.24,0,0,16:44:49,
10.827402,106.696075,12,105,4.24,0,0,16:44:53,
10.827402,106.696075,12,105,4.24,0,0,16:45:00,
10.827402,106.696075,12,105,4.24,0,0,16:45:03,
10.827402,106.696075,12,105,4.24,0,0,16:45:06,
10.827402,106.696075,11,131,4.24,0,0,16:45:11,
10.827402,106.696075,12,121,4.24,0,0,16:45:15,
10.827402,106.696075,12,121,4.24,0,0,16:45:20,
10.827402,106.696075,12,131,4.24,0,0,16:45:24,
10.827402,106.696075,12,121,4.24,0,0,16:45:33,
10.827402,6.696074,11,131,4.24,0,0,16:45:36,
10.827402,106.696075,12,126,4.24,0,0,16:45:39,
0.827401,106.696075,12,126,4.24,0,0,16:45:42,
10.827402,106.696075,11,131,4.24,0,0,16:45:45,
10.827402,106.696075,12,126,4.24,0,0,16:45:50,
10.827402,106.696075,12,125,4.24,0,0,16:45:56,
10.827402,106.696075,13,103,4.24,0,0,16:45:59,
10.827402,106.696075,13,103,4.24,0,0,16:46:02,
10.827402,106.696075,13,103,4.24,0,0,16:46:07,
10.827402,106.679405,13,103,4.24,0,0,16:46:10,
10.827402,106.696075,14,99,4.24,0,0,16:46:13,
10.827402,106.696075,14,99,4.24,0,0,16:46:18,
10.827402,106.696075,14,99,4.24,0,0,16:46:21,
10.827402,106.696075,14,99,4.24,0,0,16:46:26,
10.827402,106.679405,14,99,4.24,0,0,16:46:31,
10.827402,106.696075,14,99,4.24,0,0,16:46:35,
10.827402,106.696075,14,99,4.24,0,0,16:46:38,
10.827402,106.696075,14,99,4.24,0,0,16:46:41,
10.827402,106.696075,13,105,4.24,0,0,16:46:44,
10.827402,106.696075,13,105,4.24,0,0,16:46:48,
10.827402,106.696075,13,105,4.24,0,0,16:46:52,
10.827402,106.696075,13,105,4.24,0,0,16:47:57,
10.827402,106.696075,11,119,4.24,0,0,16:47:01,
10.827402,106.696075,11,119,4.24,0,0,16:47:04,
10.827402,106.696075,12,110,4.24,0,0,16:47:07,
10.827402,107.696075,12,110,4.24,0,0,16:47:10,
10.827402,106.696075,12,110,4.24,0,0,16:47:13,
10.827402,106.696075,12,110,4.24,0,0,16:47:16,
10.827402,106.696075,12,110,4.24,0,0,16:47:19,
10.827354,6.696026,12,110,5.46,0,0,15:47:22,
10.827354,106.696014,12,110,5.51,0,0,16:47:25,
10.827351,106.695999,12,110,5.55,0,0,16:47:28,
10.827349,106.679313,13,105,5.6,0,0,16:47:33,
10.82735,106.695976,13,105,5.64,0,0,16:47:35,
10.827358,106.695968,14,83,5.7,0,0,16:47:39,
10.827359,106.695976,15,78,5.7,0,0,16:47:45,
10.827359,106.695976,15,78,5.7,0,0,16:47:48,
10.827359,106.695976,14,82,5.7,0,0,16:47:52,
10.827359,106.695976,13,89,5.7,0,0,16:47:55,
10.827359,106.695976,13,88,5.7,0,0,16:47:59,
10.827359,106.695976,14,82,5.7,0,0,16:48:02,
10.827359,106.695976,14,85,5.7,0,0,16:48:11,
10.827353,106.69596,14,98,6.3,0,0,16:48:16,
10.827346,106.695968,14,98,6.33,0,0,16:48:21,
10.829012,106.695968,14,98,6.33,0,0,16:48:24,
10.827346,106.695968,14,98,6.33,0,0,16:48:28,
10.827346,106.695968,14,98,6.33,0,0,16:48:31,
10.827346,106.695968,14,98,6.33,0,0,16:48:34,
10.827346,106.695968,14,98,6.33,0,0,16:48:38,
10.827346,106.695968,14,98,6.33,0,0,16:48:41,
10.827346,106.695968,14,98,6.33,0,0,16:48:44,
10.827346,107.695968,14,98,7.33,0,0,16:48:49,
10.827346,106.695968,14,98,6.33,0,0,16:48:52,
10.827346,106.695968,14,98,6.33,0,0,16:48:56,
10.827346,106.695968,4,98,6.33,0,0,16:48:59,
10.827346,106.695968,14,98,6.33,0,0,16:49:05,
10.827346,106.695968,14,98,6,0,0,16:49:09,
10.81068,6.695966,14,98,6.33,0,0,16:49:12,
10.827346,106.695968,14,98,6.33,0,0,16:49:15,
10.827346,106.695968,13,103,6.33,0,0,16:49:22,
10.827346,106.695968,13,103,6.33,0,0,16:49:27,
10.827346,106.695968,14,98,6.33,0,0,16:49:30,
10.827346,106.695968,14,98,6.33,0,0,16:49:34,
10.827346,106.695968,14,98,6.33,0,0,16:49:38,
10.827346,106.695968,13,103,6.33,0,0,16:49:41,
10.827346,106.695968,14,98,6.33,0,0,16:49:44,
10.827346,106.695968,13,103,6.33,0,0,16:49:47,
10.827346,106.695968,14,91,6.33,0,0,16:49:50,
10.827346,106.695968,14,91,6.33,0,0,16:49:54,
0.827346,106.69596,14,91,6.33,0,0,16:49:59,
10.827346,106.6958,14,91,6.33,0,0,16:50:03,
10.827346,106.695968,14,91,6.33,0,0,16:50:06,
10.827346,106.695968,14,91,6.33,0,0,16:50:09,
10.827346,106.695968,14,91,6.33,0,0,16:50:12,
10.827346,106.695968,13,94,6.33,0,0,16:50:15,
10.827346,106.695968,14,89,6.33,0,0,16:50:20,
10.827346,106.695968,15,88,6.33,0,0,16:50:26,
10.827346,106.695968,15,0,6.33,0,0,16:50:29,
10.827346,106.695968,15,88,6.33,0,0,16:50:33,
10.827346,106.695968,14,89,6.33,0,0,16:50:36,
10.827346,106.695968,15,88,6.33,0,0,16:50:39,
10.827346,106.695968,15,88,6.33,0,0,16:50:42,
10.827346,106.695968,15,88,6.33,0,0,16:50:46,
10.827346,106.695968,15,88,6.33,0,0,16:50:50,
10.827346,106.695968,14,88,7.32,0,0,16:50:54,
10.827346,106.695968,15,88,6.32,0,0,16:50:58,
10.827346,106.695968,14,91,6.32,0,0,16:51:03,
10.827346,106.695968,14,91,6.32,0,0,16:51:07,
10.827346,106.695968,14,91,6.32,0,0,16:51:12,
10.827346,106.695968,14,91,6.32,0,0,16:51:15,
10.827346,106.695968,14,91,6.32,0,0,16:51:19,
10.82731,106.69606,14,91,6.52,0,0,16:51:22,
10.827309,106.696067,15,87,6.52,0,0,16:51:26,
10.827309,106.696067,15,87,6.52,0,0,16:51:30,
10.827309,106.696067,5,87,6.52,0,0,16:51:34,
10.827309,106.696067,15,87,6.52,0,0,16:51:37,
10.827309,106.696067,15,87,6.52,0,0,16:51:40,
10.810643,106.696067,14,91,6.52,0,0,16:50:43,
10.827309,106.696067,13,98,6.52,0,0,16:51:51,
10.827309,106.696067,13,98,6.52,0,0,16:51:54,
10.827309,106.696067,13,98,7.52,0,0,16:51:59,
10.827309,106.696067,13,98,6.52,0,0,16:52:02,
10.827309,106.696067,13,98,6.52,0,0,16:52:07,
10.827309,106.696067,14,91,6.52,0,0,16:52:10,
10.827309,106.679405,14,91,6.52,0,0,16:52:13,
10.827309,106.696067,14,0,6.52,0,0,16:52:16,
